success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,STUDY_ID,PROLIFIC_PID,SESSION_ID,followed_instructions,view_history,rt,set_size,target_present,RT,response,target_position,distractor_positions,jitter,correct_response,test_part,correct,stimulus,key_press,search_type,responses
,p5vs_yn,46,143302,0.0-4.0-1.0-0.15,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,8.0,0.0,564.6997363787086,f,"[-0.16666666666666602, -0.16666666666666602]","[[0.33333333333333304, 0.16666666666666602], [-0.16666666666666602, 0.16666666666666602], [0, 0], [0.16666666666666602, 0], [-0.33333333333333304, -0.16666666666666602], [-0.16666666666666602, -0.33333333333333304], [0, -0.16666666666666602]]",407.45026362128556,f,main,1.0,,,conjunction,
,html-keyboard-response,47,144304,0.0-4.0-1.0-1.15,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,instructions,48,173183,0.0-4.0-2.0,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,"[{""page_index"":0,""viewing_time"":28875.909999999974}]",28876.800000000017,,,,,,,,,,,,,,
,call-function,49,173185,0.0-4.0-3.0,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,,,,
,instructions,50,174099,0.0-4.0-0.1,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,"[{""page_index"":0,""viewing_time"":913.5700000000361}]",914.2149999999965,,,,,,,,,,,,,,
,p5vs_yn,51,176852,0.0-4.0-1.1-0.16,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,8.0,0.0,562.8065046231786,f,"[-0.16666666666666602, -0.33333333333333304]","[[0.33333333333333304, -0.16666666666666602], [0.16666666666666602, 0], [0, 0.33333333333333304], [0.33333333333333304, -0.33333333333333304], [-0.33333333333333304, -0.33333333333333304], [0, -0.16666666666666602], [0.33333333333333304, 0.33333333333333304]]",981.9484953768551,f,main,1.0,,,conjunction,
,html-keyboard-response,52,177856,0.0-4.0-1.1-1.16,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,53,180219,0.0-4.0-1.1-0.17,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,4.0,0.0,640.4467940332543,f,"[0.33333333333333304, 0.16666666666666602]","[[0.16666666666666602, -0.16666666666666602], [-0.33333333333333304, -0.16666666666666602], [-0.16666666666666602, 0]]",515.063205966726,f,main,1.0,,,conjunction,
,html-keyboard-response,54,181222,0.0-4.0-1.1-1.17,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,55,183147,0.0-4.0-1.1-0.18,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,4.0,1.0,411.7317556212365,j,"[-0.16666666666666602, -0.16666666666666602]","[[-0.16666666666666602, 0.16666666666666602], [-0.33333333333333304, 0], [0, -0.33333333333333304]]",302.70324437879026,j,main,1.0,,,shape,
,html-keyboard-response,56,184151,0.0-4.0-1.1-1.18,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,57,186085,0.0-4.0-1.1-0.19,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,4.0,1.0,408.81998756347457,j,"[-0.33333333333333304, 0]","[[0.16666666666666602, 0.16666666666666602], [0, 0.33333333333333304], [0, 0]]",315.0200124364346,j,main,1.0,,,conjunction,
,html-keyboard-response,58,187088,0.0-4.0-1.1-1.19,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,59,189052,0.0-4.0-1.1-0.20,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,8.0,0.0,409.85602431889856,f,"[0.16666666666666602, 0.33333333333333304]","[[0.33333333333333304, 0.33333333333333304], [0, 0.16666666666666602], [0.16666666666666602, -0.33333333333333304], [-0.33333333333333304, 0.16666666666666602], [-0.16666666666666602, 0], [0.16666666666666602, 0.16666666666666602], [0.33333333333333304, 0]]",346.7939756810665,f,main,1.0,,,shape,
,html-keyboard-response,60,190054,0.0-4.0-1.1-1.20,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,61,191652,0.0-4.0-1.1-0.21,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,8.0,1.0,360.10632138635265,j,"[0, 0.33333333333333304]","[[0, -0.16666666666666602], [0.33333333333333304, 0], [-0.16666666666666602, 0.16666666666666602], [0.16666666666666602, -0.33333333333333304], [0.16666666666666602, 0], [0.16666666666666602, 0.33333333333333304], [0, 0]]",22.73867861367762,j,main,1.0,,,shape,
,html-keyboard-response,62,192655,0.0-4.0-1.1-1.21,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,63,195202,0.0-4.0-1.1-0.22,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,4.0,0.0,408.57276863520383,f,"[-0.33333333333333304, 0.16666666666666602]","[[-0.16666666666666602, -0.33333333333333304], [0.33333333333333304, 0.16666666666666602], [0.16666666666666602, -0.33333333333333304]]",928.8072313647717,f,main,1.0,,,shape,
,html-keyboard-response,64,196206,0.0-4.0-1.1-1.22,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,65,198720,0.0-4.0-1.1-0.23,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,8.0,1.0,533.5043985460652,j,"[0.33333333333333304, -0.16666666666666602]","[[-0.33333333333333304, 0.33333333333333304], [-0.16666666666666602, 0.16666666666666602], [-0.33333333333333304, 0], [0.33333333333333304, 0.16666666666666602], [-0.33333333333333304, -0.16666666666666602], [0.16666666666666602, 0], [-0.33333333333333304, 0.16666666666666602]]",769.2406014539301,j,main,1.0,,,conjunction,
,html-keyboard-response,66,199726,0.0-4.0-1.1-1.23,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,67,202268,0.0-4.0-1.1-0.24,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,8.0,0.0,445.62395312590525,f,"[-0.33333333333333304, 0]","[[0.33333333333333304, -0.33333333333333304], [-0.33333333333333304, 0.16666666666666602], [-0.16666666666666602, -0.33333333333333304], [-0.16666666666666602, 0.16666666666666602], [0, 0.33333333333333304], [-0.16666666666666602, 0], [-0.33333333333333304, 0.33333333333333304]]",889.1060468740761,f,main,1.0,,,conjunction,
,html-keyboard-response,68,203408,0.0-4.0-1.1-1.24,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,69,205452,0.0-4.0-1.1-0.25,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,8.0,0.0,417.7188589006255,f,"[0.16666666666666602, -0.16666666666666602]","[[0.33333333333333304, 0.16666666666666602], [0.16666666666666602, 0.33333333333333304], [-0.33333333333333304, 0.33333333333333304], [0.16666666666666602, 0.16666666666666602], [-0.16666666666666602, 0], [0.16666666666666602, 0], [-0.33333333333333304, -0.16666666666666602]]",413.95614109933376,f,main,1.0,,,shape,
,html-keyboard-response,70,206453,0.0-4.0-1.1-1.25,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,71,208748,0.0-4.0-1.1-0.26,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,8.0,1.0,390.63532145068166,j,"[-0.33333333333333304, 0.33333333333333304]","[[-0.33333333333333304, 0], [0.16666666666666602, 0.16666666666666602], [-0.33333333333333304, -0.16666666666666602], [0, 0.16666666666666602], [0.16666666666666602, 0], [0.33333333333333304, -0.16666666666666602], [0.33333333333333304, -0.33333333333333304]]",696.9596785493195,j,main,1.0,,,shape,
,html-keyboard-response,72,209757,0.0-4.0-1.1-1.26,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,73,212119,0.0-4.0-1.1-0.27,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,4.0,0.0,428.6953761949844,f,"[0, 0.16666666666666602]","[[0.16666666666666602, 0.33333333333333304], [0, 0.33333333333333304], [-0.33333333333333304, -0.16666666666666602]]",710.134623805061,f,main,1.0,,,conjunction,
,html-keyboard-response,74,213133,0.0-4.0-1.1-1.27,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,75,215639,0.0-4.0-1.1-0.28,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,4.0,1.0,384.4303940483369,j,"[-0.16666666666666602, -0.33333333333333304]","[[-0.33333333333333304, 0], [0.33333333333333304, -0.33333333333333304], [-0.33333333333333304, 0.16666666666666602]]",915.1346059516072,j,main,1.0,,,shape,
,html-keyboard-response,76,216713,0.0-4.0-1.1-1.28,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,77,219402,0.0-4.0-1.1-0.29,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,8.0,1.0,900.6964347591274,f,"[0, 0.16666666666666602]","[[0, 0], [0.16666666666666602, -0.16666666666666602], [0.33333333333333304, 0.16666666666666602], [-0.16666666666666602, -0.16666666666666602], [0, -0.16666666666666602], [0.33333333333333304, 0.33333333333333304], [-0.33333333333333304, -0.16666666666666602]]",573.7435652408749,j,main,0.0,,,conjunction,
,html-keyboard-response,78,220904,0.0-4.0-1.1-1.29,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;border:0px;font-size:30px;text-align:center"">wrong.</div>",,,
,p5vs_yn,79,223052,0.0-4.0-1.1-0.30,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,4.0,1.0,445.09273321254295,j,"[0, 0.33333333333333304]","[[0.33333333333333304, 0], [0, 0], [0.33333333333333304, -0.16666666666666602]]",489.2322667874396,j,main,1.0,,,conjunction,
,html-keyboard-response,80,224090,0.0-4.0-1.1-1.30,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,81,226218,0.0-4.0-1.1-0.31,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,4.0,0.0,502.6392387342639,f,"[-0.16666666666666602, 0.33333333333333304]","[[0.33333333333333304, 0], [0.16666666666666602, -0.16666666666666602], [-0.16666666666666602, 0.16666666666666602]]",418.2557612657547,f,main,1.0,,,shape,
,html-keyboard-response,82,227229,0.0-4.0-1.1-1.31,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,instructions,83,229588,0.0-4.0-2.1,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,"[{""page_index"":0,""viewing_time"":2356.084999999992}]",2357.11500000002,,,,,,,,,,,,,,
,call-function,84,229589,0.0-4.0-3.1,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,,,,
,instructions,85,239677,0.0-4.0-0.2,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,"[{""page_index"":0,""viewing_time"":10086.780000000086}]",10087.400000000023,,,,,,,,,,,,,,
,p5vs_yn,86,242268,0.0-4.0-1.2-0.32,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,8.0,1.0,506.06148389240843,j,"[-0.33333333333333304, 0.33333333333333304]","[[-0.16666666666666602, -0.33333333333333304], [0, 0], [0, 0.16666666666666602], [0, -0.16666666666666602], [0.16666666666666602, 0.33333333333333304], [-0.33333333333333304, 0], [0.16666666666666602, -0.33333333333333304]]",873.3085161074996,j,main,1.0,,,conjunction,
,html-keyboard-response,87,243271,0.0-4.0-1.2-1.32,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,88,245730,0.0-4.0-1.2-0.33,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,4.0,1.0,670.4338681097724,j,"[0.33333333333333304, 0.16666666666666602]","[[0.33333333333333304, 0], [-0.33333333333333304, 0], [0, 0]]",583.7961318902671,j,main,1.0,,,conjunction,
,html-keyboard-response,89,246840,0.0-4.0-1.2-1.33,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,90,249885,0.0-4.0-1.2-0.34,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,8.0,0.0,1165.6677869533014,f,"[0, 0.33333333333333304]","[[-0.16666666666666602, 0.16666666666666602], [0.33333333333333304, 0.33333333333333304], [-0.16666666666666602, 0.33333333333333304], [0.16666666666666602, 0.33333333333333304], [0, -0.16666666666666602], [0.33333333333333304, 0], [-0.33333333333333304, 0.33333333333333304]]",668.7572130467743,f,main,1.0,,,conjunction,
,html-keyboard-response,91,250889,0.0-4.0-1.2-1.34,aaaab,5d6ebbf926b44400175f445a,"[191, 44, 230, 97, 27, 172, 94, 38, 227, 234, 149, 151, 225, 38, 54, 33, 10, 31, 221, 159, 234, 11, 147, 104, 176, 55, 124, 209, 27, 247, 81, 5]",5f96dd9824dc39060be2c67f,5d6ebbf926b44400175f445a,5f96f6ac156c7e036d366de8,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
